	col-0	col-1	col-2	col-3	col-4	col-5	col-6	col-7	col-8	col-9	col-10	col-11	col-12	col-13	col-14	col-15	col-16	col-17	col-18	col-19	col-20	col-21	col-22	col-23	col-24	col-25	col-26	col-27	col-28	col-29	col-30	col-31	col-32	col-33	col-34	col-35	col-36	col-37	col-38	col-39	col-40	col-41	col-42	col-43	col-44	col-45	col-46	col-47	col-48	col-49	col-50	col-51	col-52	col-53	col-54	col-55	col-56
('MEP: ALCAM|1_ANGPT1|1', 'ECMp: ALCAM|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.211', '2N DNA Proportion: 0.975408', 'Mitochondrial Activity: 7.958')	-0.145420622457	1.13994971113	1.16948584495	0.683728273699	-0.463940388137	-0.364088053063	-0.159565140732	-0.274794386708	-0.248820679472	-0.266145295618	-0.0571121351865	-0.21029672375	1.30717282517	-0.186147252958	0.376396390245	-0.331180330781	-0.353935254481	-0.36086987071	-0.364088053063	-0.0692476907004	-0.348025329667	-0.101771323049	-0.266145295618	-0.221648813706	-0.0468543535866	-0.448109110605	0.206384423892	0.469345240244	0.0768685501794	0.306254262084	0.388787250111	0.2070095202	0.174140055418	0.160279474921	-0.155684282312	0.259563159116	0.29996164683	0.648385502831	-0.0496493518302	0.992431335355	0.586446603798	1.00997488125	0.169546664809	0.287312830192	0.452973927912	0.378155679403	0.487908508319	1.13247051834	0.497084921898	0.384640773683	0.107364566599	0.796608905217	0.820943844687	-0.0998808854388	-0.126367549451	0.146177103508	0.13787310117
('MEP: BCAN|1_ANGPT1|1', 'ECMp: BCAN|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.261', '2N DNA Proportion: 0.889574', 'Mitochondrial Activity: 8.014')	-0.0935543588766	0.896640232913	1.61322565155	1.40411812327	0.452399065919	0.352129387517	-0.214484239824	-0.175108961954	0.38355784494	-0.155306562733	-0.0856595077955	0.167243851171	2.35248403843	-0.154771442171	0.18428732386	0.0519869107899	0.0380613307025	0.0643365617197	0.352129387517	-0.313041818969	-0.286450768689	-0.169298659006	-0.155306562733	0.143174634214	0.0358054271693	0.043789736004	0.014350241748	0.891310056222	0.602786889336	0.720929743891	0.70663640151	1.24571911668	-0.0411546538562	-0.613628928292	-0.387476079665	-0.280498955167	-0.0352635220075	0.951105552324	1.66611338914	0.704142957645	0.674718480784	0.930791214405	0.355817748126	0.0626841965572	-0.219041616301	0.50711416611	0.571569624105	1.01117096745	0.745845593962	0.483653089976	0.24891351454	0.309371326488	0.949505596108	0.11011027962	-0.276262598558	0.248626667143	0.00157989177767
('MEP: BGN_ANGPT1|1', 'ECMp: BGN', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.262', '2N DNA Proportion: 1.266695', 'Mitochondrial Activity: 8.025')	0.255364141577	1.64226605326	-0.80300916634	-1.04520736527	0.369928515054	0.526816568147	0.151643087452	0.0940416848797	0.085266088142	0.260338685587	0.28545633612	0.454893813015	0.253718154642	0.26431974478	-0.130374077979	-0.00210728802013	-0.00356662524617	0.372611225231	0.526816568147	0.344775499325	0.138306840162	-0.278352668451	0.260338685587	0.33234234795	0.602615352353	0.176337329402	0.34604564727	0.698296484894	-0.857831770776	-0.867234601381	1.54099042393	1.15915998364	0.09340453944	0.0899241655381	-0.120915512709	0.445209510901	0.363814059942	1.75115139741	-0.299577873088	0.704142957645	0.321630972837	1.06653464328	0.580895307133	0.596177201441	0.228968746508	0.249197192696	0.236925160961	1.00712764908	0.646341325137	0.533159248123	0.276717772172	0.471783852731	0.692382093267	0.114310102921	0.382317577297	-0.309263188658	0.686030461574
('MEP: CD44|1_ANGPT1|1', 'ECMp: CD44|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.323', '2N DNA Proportion: 1.116815', 'Mitochondrial Activity: 7.749')	-0.145420622457	1.09327064316	1.3011763682	0.352601711266	0.0492097061347	-0.0147136918042	-0.00396102664007	-0.115297707102	-0.0340506145771	-0.136833440586	-0.152270043883	-0.111417049366	0.764924790622	-0.468529550048	0.561881006066	-0.412321628996	-0.43025317372	0.0855968833411	-0.0147136918042	-0.20633481123	-0.441732157056	-0.185700440844	-0.136833440586	0.0485907773456	-0.0114287332627	-0.444742822518	0.0579943740535	0.451174506542	0.657769261157	0.43664191358	0.349056106186	0.509966485841	0.308699248714	0.132137351168	-0.248401001253	0.613978921615	0.14033061405	0.734876945544	1.90984533549	0.559998768789	-0.23742424808	0.719634769488	-0.35046010945	0.259234250988	0.0049635651033	-0.180664429659	-0.139549860076	0.788788457473	0.646341325137	0.409393852757	-0.420916328396	-0.123728743494	0.135281170446	0.370499324292	0.120576659244	-0.298669196798	0.330872244398
('MEP: CDH15_ANGPT1|1', 'ECMp: CDH15', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.268', '2N DNA Proportion: 1.103431', 'Mitochondrial Activity: 8.022')	0.217643222609	0.708684693711	1.84225264851	1.63919270576	0.342438331433	0.395801182675	0.380472667	0.333286704288	-0.129503976752	0.260338685587	0.380614244817	0.454893813015	3.28998295884	-0.217523063746	0.247219604228	0.110588959501	-0.107636515118	0.425762029285	0.395801182675	-0.123731033475	-0.239763175177	-0.182680869564	0.260338685587	0.38639026616	0.319210389761	-0.142197680763	0.302401514964	1.12147268312	1.29365234395	1.291642907	0.964888837022	1.52703629907	0.712376828603	0.624624516849	0.504922340144	1.2721796234	1.08215370745	1.42680848724	2.96601710301	0.31975845403	0.380478890828	0.881772753978	0.402385518955	-0.0777086994648	-0.0510377302478	-0.00871978071671	0.174179324121	0.922217963456	0.646341325137	0.483653089976	0.269134792818	0.0928212914967	0.778089927547	0.139509042728	0.0972036912212	0.00659745107977	-0.602288561516
('MEP: CDH1|1_ANGPT1|1', 'ECMp: CDH1|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.195', '2N DNA Proportion: 1.166443', 'Mitochondrial Activity: 7.965')	0.227073452351	1.51710005683	1.31549055551	0.554816405881	0.443235671379	0.60542579943	0.133336721088	0.163821482207	0.168787780045	0.214155880218	0.314003708729	0.490850058245	1.21415374203	-0.0606440098076	0.336649686855	-0.32216463098	-0.482288118656	0.670255727931	0.60542579943	-0.138795552215	-0.439189580929	-0.307242293415	0.214155880218	0.480974123028	0.874211774837	-0.418233303839	1.24511477276	0.531125734832	0.526289676367	0.648254659451	1.7197805716	1.85163304797	0.658553151284	0.357274341193	0.980095524718	1.35656432876	0.715002332058	2.33496863572	1.83135538667	0.944383272404	0.351054931833	0.357652292489	0.291140288641	0.315391409397	0.312970689534	0.550100328345	0.236925160961	0.497669535326	0.447332787485	0.706430801635	0.125058185092	0.742471396469	0.349550756146	-0.167078058258	0.207243848202	-0.0121540881167	-0.410284259233
('MEP: CDH20_ANGPT1|1', 'ECMp: CDH20', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.392', '2N DNA Proportion: 0.904533', 'Mitochondrial Activity: 7.962')	-0.0511183250377	1.5931084507	-0.359269359736	0.529539569054	0.104190073378	0.151239129794	0.0326517060875	-0.075423537201	-0.248820679472	-0.00752158555277	0.0190141917705	0.212189157709	0.969435106215	-0.381125505711	0.495636500416	-0.488955077311	-0.416377188404	0.234419134691	0.151239129794	0.0741163126376	-0.415385172556	-0.243754315201	-0.00752158555277	0.359366307055	0.295593309545	-0.46704448109	0.0405367211313	1.12591441802	-0.566186146334	-0.298658940759	0.567577397773	1.46211694928	0.241419652066	0.146208413044	0.945326755115	0.192055394831	0.108404407494	0.691631224188	-0.372559755328	1.47291196487	0.262783054846	1.50015948552	0.25233381295	0.287312830192	0.144966803481	0.0342663815188	-0.139549860076	1.53275903629	1.09411053485	0.681677722562	0.117475205738	0.471783852731	0.906651678967	0.660287132073	-0.250139150511	0.492812980086	0.518897182903
('MEP: CDH3|1_ANGPT1|1', 'ECMp: CDH3|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.336', '2N DNA Proportion: 1.135108', 'Mitochondrial Activity: 7.84')	-0.357600791652	-0.0166997608802	1.64185402617	1.35356444961	-0.564737728083	-0.329150616937	-0.333475621188	-0.384448353936	-0.463590744366	-0.256908734545	-0.361617443015	-0.102427988058	2.08337375652	-0.343026306897	0.561881006066	-0.552064975922	-0.451067151695	-0.37150003152	-0.329150616937	-0.889008585444	-0.558948601383	-0.200566920756	-0.256908734545	-0.0865290181801	-0.330259316179	-0.58486456411	-0.0642091964018	-0.22518058127	0.0959928534214	0.825667365585	-0.346238912501	0.29356865324	-0.337184879108	-0.515131495156	0.261540952924	0.748994450186	-0.0671897285635	0.280796871305	0.552106922492	0.367806516982	0.0568153418765	0.346340340083	0.0841724182891	0.0346056173528	-0.191040968626	-0.352609078601	-0.223210975862	0.63109904131	0.596589190724	0.384640773683	-0.190899287992	-0.340278778485	0.692382093267	0.425097027208	0.152522393257	-0.0659796262823	-0.268022004174
('MEP: CDH6|1_ANGPT1|1', 'ECMp: CDH6|1', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.366', '2N DNA Proportion: 0.969964', 'Mitochondrial Activity: 8.129')	-0.0133974060698	2.02933053729	0.817356837129	0.870776866219	-0.0515876338115	0.177442206888	-0.0680333089133	-0.00564373987364	-0.0937089659367	0.0848440251849	0.0570773552491	0.0324079315564	2.31914676027	-0.495423102152	0.502260950981	-0.101279985839	-0.312307298532	-0.0632253680091	0.177442206888	-0.80012792488	-0.561564875368	-0.185881649719	0.0848440251849	-0.113552977285	0.626232432569	-0.257072261708	-0.326073990235	1.28581687461	0.846621755672	0.731617256309	0.885426549172	1.2889986832	-0.0546105731858	-0.135212824487	-0.0977363329739	0.00640904304582	-0.147005244953	1.03759699504	1.85889571959	1.52096002783	1.20434974271	1.44737037429	0.63781147148	0.624255780645	0.144966803481	0.893989626229	0.529739066212	1.42763275885	1.2931190725	0.632171564416	0.539594389777	1.06729644896	1.33519085037	0.551091726243	-0.135874605481	0.195432247721	1.28492471015
('MEP: CDH8_ANGPT1|1', 'ECMp: CDH8', 'Ligand: ANGPT1|1', 'Spot Cell Count: 7.263', '2N DNA Proportion: 0.899144', 'Mitochondrial Activity: 8.027')	-0.494339122911	1.96241010355	-0.0815741259263	0.724171212622	-0.491430571758	-0.250541385654	-0.571458383918	-0.494102321165	-0.845404193067	-0.201489368102	-0.409196397363	-0.0125373749817	1.53846471454	-0.186147252958	0.565193231348	-0.358227430186	-0.35740425081	-0.445911157195	-0.250541385654	-0.398407425159	-0.455697901287	-0.244186794616	-0.201489368102	-0.721592057151	-0.129514134343	-0.454000114756	-0.387175775462	0.786727388913	-0.284102673514	-0.416221577354	-0.703819207825	-0.680221593463	-0.2429934438	-0.444776185773	-0.399065669533	-0.331129778381	-0.258746967899	-0.238151784968	0.826133235055	0.992431335355	0.292207013841	1.14948896093	0.565372716857	0.596177201441	0.424973280237	-0.0946921051878	-0.0140581863971	1.4114594854	1.19361480368	0.656924643489	0.281773091741	0.471783852731	0.949505596108	0.118509926222	-0.259550158033	0.371435816344	0.196568716894
